"","NOM_REG","NOM_PROV","NOM_COM","id_opcion","descripcion","valor"
"831","Región del Libertador Bernardo O'Higgins","Cachapoal","PEUMO",10,"Cuidado del medio ambiente y recursos naturales",0
"832","Región del Libertador Bernardo O'Higgins","Cachapoal","PEUMO",11,"Reducir costos de servicios básicos",0
"833","Región del Libertador Bernardo O'Higgins","Cachapoal","PEUMO",12,"Nulos",0
"834","Región del Libertador Bernardo O'Higgins","Cachapoal","PEUMO",13,"Blancos",0
"835","Región del Libertador Bernardo O'Higgins","Cachapoal","PICHIDEGUA",1,"Acceso y calidad a la ed. pública",1267
"836","Región del Libertador Bernardo O'Higgins","Cachapoal","PICHIDEGUA",2,"Deuda universitaria (CAE y otros)",1679
"837","Región del Libertador Bernardo O'Higgins","Cachapoal","PICHIDEGUA",3,"Reducir la desigualidad de ingresos",79
"838","Región del Libertador Bernardo O'Higgins","Cachapoal","PICHIDEGUA",4,"Acceso y calidad de la vivienda",731
"839","Región del Libertador Bernardo O'Higgins","Cachapoal","PICHIDEGUA",5,"Mejorar la calidad de la salud pública y su financiamiento",265
"840","Región del Libertador Bernardo O'Higgins","Cachapoal","PICHIDEGUA",6,"Reducir la impunidad y la delincuencia",420
"841","Región del Libertador Bernardo O'Higgins","Cachapoal","PICHIDEGUA",7,"Ampliar el acceso al agua",541
"842","Región del Libertador Bernardo O'Higgins","Cachapoal","PICHIDEGUA",8,"Mejorar las pensiones y dignificar la calidad de vida",527
"843","Región del Libertador Bernardo O'Higgins","Cachapoal","PICHIDEGUA",9,"Transporte público (calidad, acceso y precio",581
"844","Región del Libertador Bernardo O'Higgins","Cachapoal","PICHIDEGUA",10,"Cuidado del medio ambiente y recursos naturales",367
"845","Región del Libertador Bernardo O'Higgins","Cachapoal","PICHIDEGUA",11,"Reducir costos de servicios básicos",1942
"846","Región del Libertador Bernardo O'Higgins","Cachapoal","PICHIDEGUA",12,"Nulos",61
"847","Región del Libertador Bernardo O'Higgins","Cachapoal","PICHIDEGUA",13,"Blancos",77
"848","Región del Libertador Bernardo O'Higgins","Cachapoal","QUINTA DE TILCOCO",1,"Acceso y calidad a la ed. pública",0
"849","Región del Libertador Bernardo O'Higgins","Cachapoal","QUINTA DE TILCOCO",2,"Deuda universitaria (CAE y otros)",0
"850","Región del Libertador Bernardo O'Higgins","Cachapoal","QUINTA DE TILCOCO",3,"Reducir la desigualidad de ingresos",0
"851","Región del Libertador Bernardo O'Higgins","Cachapoal","QUINTA DE TILCOCO",4,"Acceso y calidad de la vivienda",0
"852","Región del Libertador Bernardo O'Higgins","Cachapoal","QUINTA DE TILCOCO",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"853","Región del Libertador Bernardo O'Higgins","Cachapoal","QUINTA DE TILCOCO",6,"Reducir la impunidad y la delincuencia",0
"854","Región del Libertador Bernardo O'Higgins","Cachapoal","QUINTA DE TILCOCO",7,"Ampliar el acceso al agua",0
"855","Región del Libertador Bernardo O'Higgins","Cachapoal","QUINTA DE TILCOCO",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"856","Región del Libertador Bernardo O'Higgins","Cachapoal","QUINTA DE TILCOCO",9,"Transporte público (calidad, acceso y precio",0
"857","Región del Libertador Bernardo O'Higgins","Cachapoal","QUINTA DE TILCOCO",10,"Cuidado del medio ambiente y recursos naturales",0
"858","Región del Libertador Bernardo O'Higgins","Cachapoal","QUINTA DE TILCOCO",11,"Reducir costos de servicios básicos",0
"859","Región del Libertador Bernardo O'Higgins","Cachapoal","QUINTA DE TILCOCO",12,"Nulos",0
"860","Región del Libertador Bernardo O'Higgins","Cachapoal","QUINTA DE TILCOCO",13,"Blancos",0
"861","Región del Libertador Bernardo O'Higgins","Cachapoal","RANCAGUA",1,"Acceso y calidad a la ed. pública",10274
"862","Región del Libertador Bernardo O'Higgins","Cachapoal","RANCAGUA",2,"Deuda universitaria (CAE y otros)",5097
"863","Región del Libertador Bernardo O'Higgins","Cachapoal","RANCAGUA",3,"Reducir la desigualidad de ingresos",4623
"864","Región del Libertador Bernardo O'Higgins","Cachapoal","RANCAGUA",4,"Acceso y calidad de la vivienda",2160
"865","Región del Libertador Bernardo O'Higgins","Cachapoal","RANCAGUA",5,"Mejorar la calidad de la salud pública y su financiamiento",13550
"866","Región del Libertador Bernardo O'Higgins","Cachapoal","RANCAGUA",6,"Reducir la impunidad y la delincuencia",1915
"867","Región del Libertador Bernardo O'Higgins","Cachapoal","RANCAGUA",7,"Ampliar el acceso al agua",969
"868","Región del Libertador Bernardo O'Higgins","Cachapoal","RANCAGUA",8,"Mejorar las pensiones y dignificar la calidad de vida",15288
"869","Región del Libertador Bernardo O'Higgins","Cachapoal","RANCAGUA",9,"Transporte público (calidad, acceso y precio",451
"870","Región del Libertador Bernardo O'Higgins","Cachapoal","RANCAGUA",10,"Cuidado del medio ambiente y recursos naturales",2979
"871","Región del Libertador Bernardo O'Higgins","Cachapoal","RANCAGUA",11,"Reducir costos de servicios básicos",3931
"872","Región del Libertador Bernardo O'Higgins","Cachapoal","RANCAGUA",12,"Nulos",31
"873","Región del Libertador Bernardo O'Higgins","Cachapoal","RANCAGUA",13,"Blancos",34
"874","Región del Libertador Bernardo O'Higgins","Cachapoal","RENGO",1,"Acceso y calidad a la ed. pública",0
"875","Región del Libertador Bernardo O'Higgins","Cachapoal","RENGO",2,"Deuda universitaria (CAE y otros)",0
"876","Región del Libertador Bernardo O'Higgins","Cachapoal","RENGO",3,"Reducir la desigualidad de ingresos",0
"877","Región del Libertador Bernardo O'Higgins","Cachapoal","RENGO",4,"Acceso y calidad de la vivienda",0
"878","Región del Libertador Bernardo O'Higgins","Cachapoal","RENGO",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"879","Región del Libertador Bernardo O'Higgins","Cachapoal","RENGO",6,"Reducir la impunidad y la delincuencia",0
"880","Región del Libertador Bernardo O'Higgins","Cachapoal","RENGO",7,"Ampliar el acceso al agua",0
"881","Región del Libertador Bernardo O'Higgins","Cachapoal","RENGO",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"882","Región del Libertador Bernardo O'Higgins","Cachapoal","RENGO",9,"Transporte público (calidad, acceso y precio",0
"883","Región del Libertador Bernardo O'Higgins","Cachapoal","RENGO",10,"Cuidado del medio ambiente y recursos naturales",0
"884","Región del Libertador Bernardo O'Higgins","Cachapoal","RENGO",11,"Reducir costos de servicios básicos",0
"885","Región del Libertador Bernardo O'Higgins","Cachapoal","RENGO",12,"Nulos",0
"886","Región del Libertador Bernardo O'Higgins","Cachapoal","RENGO",13,"Blancos",0
"887","Región del Libertador Bernardo O'Higgins","Cachapoal","REQUINOA",1,"Acceso y calidad a la ed. pública",1074
"888","Región del Libertador Bernardo O'Higgins","Cachapoal","REQUINOA",2,"Deuda universitaria (CAE y otros)",674
"889","Región del Libertador Bernardo O'Higgins","Cachapoal","REQUINOA",3,"Reducir la desigualidad de ingresos",592
"890","Región del Libertador Bernardo O'Higgins","Cachapoal","REQUINOA",4,"Acceso y calidad de la vivienda",234
"891","Región del Libertador Bernardo O'Higgins","Cachapoal","REQUINOA",5,"Mejorar la calidad de la salud pública y su financiamiento",1516
"892","Región del Libertador Bernardo O'Higgins","Cachapoal","REQUINOA",6,"Reducir la impunidad y la delincuencia",256
"893","Región del Libertador Bernardo O'Higgins","Cachapoal","REQUINOA",7,"Ampliar el acceso al agua",180
"894","Región del Libertador Bernardo O'Higgins","Cachapoal","REQUINOA",8,"Mejorar las pensiones y dignificar la calidad de vida",1786
"895","Región del Libertador Bernardo O'Higgins","Cachapoal","REQUINOA",9,"Transporte público (calidad, acceso y precio",52
"896","Región del Libertador Bernardo O'Higgins","Cachapoal","REQUINOA",10,"Cuidado del medio ambiente y recursos naturales",315
"897","Región del Libertador Bernardo O'Higgins","Cachapoal","REQUINOA",11,"Reducir costos de servicios básicos",488
"898","Región del Libertador Bernardo O'Higgins","Cachapoal","REQUINOA",12,"Nulos",0
"899","Región del Libertador Bernardo O'Higgins","Cachapoal","REQUINOA",13,"Blancos",0
"900","Región del Libertador Bernardo O'Higgins","Cachapoal","MOSTAZAL",NA,NA,NA
"901","Región del Libertador Bernardo O'Higgins","Cachapoal","SAN VICENTE",NA,NA,NA
"902","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LA ESTRELLA",1,"Acceso y calidad a la ed. pública",0
"903","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LA ESTRELLA",2,"Deuda universitaria (CAE y otros)",0
"904","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LA ESTRELLA",3,"Reducir la desigualidad de ingresos",0
"905","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LA ESTRELLA",4,"Acceso y calidad de la vivienda",0
"906","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LA ESTRELLA",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"907","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LA ESTRELLA",6,"Reducir la impunidad y la delincuencia",0
"908","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LA ESTRELLA",7,"Ampliar el acceso al agua",0
"909","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LA ESTRELLA",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"910","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LA ESTRELLA",9,"Transporte público (calidad, acceso y precio",0
"911","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LA ESTRELLA",10,"Cuidado del medio ambiente y recursos naturales",0
"912","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LA ESTRELLA",11,"Reducir costos de servicios básicos",0
"913","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LA ESTRELLA",12,"Nulos",0
"914","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LA ESTRELLA",13,"Blancos",0
"915","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LITUECHE",1,"Acceso y calidad a la ed. pública",0
"916","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LITUECHE",2,"Deuda universitaria (CAE y otros)",0
"917","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LITUECHE",3,"Reducir la desigualidad de ingresos",0
"918","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LITUECHE",4,"Acceso y calidad de la vivienda",0
"919","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LITUECHE",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"920","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LITUECHE",6,"Reducir la impunidad y la delincuencia",0
"921","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LITUECHE",7,"Ampliar el acceso al agua",0
"922","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LITUECHE",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"923","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LITUECHE",9,"Transporte público (calidad, acceso y precio",0
"924","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LITUECHE",10,"Cuidado del medio ambiente y recursos naturales",0
"925","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LITUECHE",11,"Reducir costos de servicios básicos",0
"926","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LITUECHE",12,"Nulos",0
"927","Región del Libertador Bernardo O'Higgins","Cardenal Caro","LITUECHE",13,"Blancos",0
"928","Región del Libertador Bernardo O'Higgins","Cardenal Caro","MARCHIGÜE",NA,NA,NA
"929","Región del Libertador Bernardo O'Higgins","Cardenal Caro","NAVIDAD",1,"Acceso y calidad a la ed. pública",264
"930","Región del Libertador Bernardo O'Higgins","Cardenal Caro","NAVIDAD",2,"Deuda universitaria (CAE y otros)",125
"931","Región del Libertador Bernardo O'Higgins","Cardenal Caro","NAVIDAD",3,"Reducir la desigualidad de ingresos",116
"932","Región del Libertador Bernardo O'Higgins","Cardenal Caro","NAVIDAD",4,"Acceso y calidad de la vivienda",34
"933","Región del Libertador Bernardo O'Higgins","Cardenal Caro","NAVIDAD",5,"Mejorar la calidad de la salud pública y su financiamiento",374
"934","Región del Libertador Bernardo O'Higgins","Cardenal Caro","NAVIDAD",6,"Reducir la impunidad y la delincuencia",62
"935","Región del Libertador Bernardo O'Higgins","Cardenal Caro","NAVIDAD",7,"Ampliar el acceso al agua",99
"936","Región del Libertador Bernardo O'Higgins","Cardenal Caro","NAVIDAD",8,"Mejorar las pensiones y dignificar la calidad de vida",406
"937","Región del Libertador Bernardo O'Higgins","Cardenal Caro","NAVIDAD",9,"Transporte público (calidad, acceso y precio",24
"938","Región del Libertador Bernardo O'Higgins","Cardenal Caro","NAVIDAD",10,"Cuidado del medio ambiente y recursos naturales",96
"939","Región del Libertador Bernardo O'Higgins","Cardenal Caro","NAVIDAD",11,"Reducir costos de servicios básicos",95
"940","Región del Libertador Bernardo O'Higgins","Cardenal Caro","NAVIDAD",12,"Nulos",9
"941","Región del Libertador Bernardo O'Higgins","Cardenal Caro","NAVIDAD",13,"Blancos",1
"942","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PAREDONES",1,"Acceso y calidad a la ed. pública",0
"943","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PAREDONES",2,"Deuda universitaria (CAE y otros)",0
"944","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PAREDONES",3,"Reducir la desigualidad de ingresos",0
"945","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PAREDONES",4,"Acceso y calidad de la vivienda",0
"946","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PAREDONES",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"947","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PAREDONES",6,"Reducir la impunidad y la delincuencia",0
"948","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PAREDONES",7,"Ampliar el acceso al agua",0
"949","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PAREDONES",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"950","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PAREDONES",9,"Transporte público (calidad, acceso y precio",0
"951","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PAREDONES",10,"Cuidado del medio ambiente y recursos naturales",0
"952","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PAREDONES",11,"Reducir costos de servicios básicos",0
"953","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PAREDONES",12,"Nulos",0
"954","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PAREDONES",13,"Blancos",0
"955","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PICHILEMU",1,"Acceso y calidad a la ed. pública",0
"956","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PICHILEMU",2,"Deuda universitaria (CAE y otros)",0
"957","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PICHILEMU",3,"Reducir la desigualidad de ingresos",0
"958","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PICHILEMU",4,"Acceso y calidad de la vivienda",0
"959","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PICHILEMU",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"960","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PICHILEMU",6,"Reducir la impunidad y la delincuencia",0
"961","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PICHILEMU",7,"Ampliar el acceso al agua",0
"962","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PICHILEMU",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"963","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PICHILEMU",9,"Transporte público (calidad, acceso y precio",0
"964","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PICHILEMU",10,"Cuidado del medio ambiente y recursos naturales",0
"965","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PICHILEMU",11,"Reducir costos de servicios básicos",0
"966","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PICHILEMU",12,"Nulos",0
"967","Región del Libertador Bernardo O'Higgins","Cardenal Caro","PICHILEMU",13,"Blancos",0
"968","Región del Libertador Bernardo O'Higgins","Colchagua","CHEPICA",1,"Acceso y calidad a la ed. pública",0
"969","Región del Libertador Bernardo O'Higgins","Colchagua","CHEPICA",2,"Deuda universitaria (CAE y otros)",0
"970","Región del Libertador Bernardo O'Higgins","Colchagua","CHEPICA",3,"Reducir la desigualidad de ingresos",0
"971","Región del Libertador Bernardo O'Higgins","Colchagua","CHEPICA",4,"Acceso y calidad de la vivienda",0
"972","Región del Libertador Bernardo O'Higgins","Colchagua","CHEPICA",5,"Mejorar la calidad de la salud pública y su financiamiento",0
